database,subject_id,New_Key,Lake,County,Township,Range,Section,lat,long,URL 4 (front),URL 8 (back),day,month,month.cat,year,doy
Cards,84931678,41-324,Silver,Kent,8N,10W,"9, 10",43.09138,-85.49148,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kent_Silver_MORT_010.jpg,,14,6,06.June,1939,165
Cards,84931857,80-281,Gravel,VanBuren,4S,13W,"31, 32",42.07665,-85.86731,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/VanBuren_Gravel_MORT_14.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/VanBuren_Gravel_MORT_15.jpeg,9,6,06.June,1939,160
Cards,84931883,67-1,BIG,OSCEOLA,17N,7W,"7, 18",43.86665,-85.19593,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OSCEOLA_BIG_MORT_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OSCEOLA_BIG_MORT_0001_2.jpg,9,6,06.June,1939,160
Cards,84931822,72-117,Higgins,Roscommon,"24, 25N","3, 4W",Many,44.47499,-84.71676,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Roscommon_Higgins_MORT_333.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Roscommon_Higgins_MORT_334.jpeg,9,7,07.July,1939,190
Cards,84931921,63-342,FLANDERS,OAKLAND,2N,9E,8,42.59601,-83.41309,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_FLANDERS_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_FLANDERS_MORT_0001_2.jpeg,3,12,12.December,1939,337
Cards,84931916,63-859,HUNTOON,OAKLAND,3N,9E,8,42.68499,-83.40537,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_HUNTOON_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_HUNTOON_MORT_0001_2.jpeg,27,12,12.December,1939,361
Cards,84931821,72-117,Higgins,Roscommon,"24, 25N","3, 4W",Many,44.47499,-84.71676,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Roscommon_Higgins_MORT_331.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Roscommon_Higgins_MORT_332.jpeg,24,1,01.January,1940,24
Cards,84931674,41-209,Dean,Kent,8N,11W,34,43.02971,-85.60954,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kent_Dean_MORT_010.jpg,,25,2,02.February,1940,56
Cards,84931682,44-204,Grass,Lapeer,7N,11E,15,43.02943,-83.16287,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Lapeer_Grass_MORT_002.jpg,,3,3,03.March,1940,63
Cards,84931562,59-135,DUCK,MONTCALM,10N,5W,"10, 11, 15",43.26832,-84.87676,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_DUCK_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_DUCK_MORT_0002_2.jpeg,7,3,03.March,1940,67
Cards,84931875,68-208,ISLANDT28NR4ES817,OSCODA,28N,4E,"7, 8, 17",44.83027,-83.9901,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OSCODA_ISLANDT28NR4ES817_MORT_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OSCODA_ISLANDT28NR4ES817_MORT_0001_2.jpg,23,4,04.April,1940,114
Cards,84932035,13-52,KINYON,CALHOUN,1S,6W,12,42.40304,-84.96454,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CALHOUN_KINYON_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CALHOUN_KINYON_MORT_0001_2.jpeg,1,4,04.April,1940,92
Cards,84931707,18-69,Crooked,Clare,17N,6W,22,43.84749,-85.01482,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Clare_Crooked_18-69_1945_MORT_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Clare_Crooked_18-69_1945_MORT_001_02.jpg,7,6,06.June,1940,159
Cards,84932082,Aug-57,CLEAR,BARRY,"1, 2N",8W,"4, 5, 32, 33",42.50999,-85.26481,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_CLEAR_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_CLEAR_MORT_0002_2.jpeg,11,6,06.June,1940,163
Cards,84931577,59-426,TOWNLINE,MONTCALM,12N,"7, 8W","1, 6",43.45527,-85.20426,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_TOWNLINE_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_TOWNLINE_MORT_0001_2.jpeg,13,6,06.June,1940,165
Cards,84931592,81-27.1,NORTH,WASHTENAW,1S,"3, 4E","13, 18",42.39221,-84.00815,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_NORTH_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_NORTH_MORT_0001_2.jpeg,1,6,06.June,1940,153
Cards,84931561,59-164,HOLLAND,MONTCALM,10N,6W,29,43.23082,-85.04509,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_HOLLAND_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_HOLLAND_MORT_0001_2.jpeg,9,6,06.June,1940,161
Cards,84931650,36-34,Mary,Iron,42N,31W,"5, 6, 7, 8",46.05721,-88.22176,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Iron_Mary_MORT_009.jpg,,14,8,08.August,1940,227
Cards,84931653,36-173,Stanley,Iron,42N,35W,"4, 5, 8",46.05887,-88.70676,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Iron_Stanley_MORT_009.jpg,,12,8,08.August,1940,225
Cards,84932051,3-Nov,PAW PAW BIG,BERRIEN,3S,18W,"10, 11, 14, 15, 16",42.20749,-86.26315,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_PAWPAWBIG_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_PAWPAWBIG_MORT_0001_2.jpeg,17,12,12.December,1940,352
Cards,84932048,3-Nov,PAW PAW BIG,BERRIEN,3S,18W,"10, 11, 14, 15, 16",42.20749,-86.26315,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_PAWPAWBIG_MORT_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_PAWPAWBIG_MORT_0004_2.jpeg,15,1,01.January,1941,15
Cards,84931621,54-116,Jehnsen,Mecosta,15N,8W,"9, 10, 15, 16",43.69999,-85.26287,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/single/Mecosta_Jehnsen_MORT_012.jpg,,21,3,03.March,1941,80
Cards,84931646,35-104,LondoSouth,Iosco,23N,"5, 6E",,44.3486,-83.86954,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Iosco_LondoSouth_MORT_006.jpg,,2,3,03.March,1941,61
Cards,84931620,54-136,Horsehead,Mecosta,15N,8W,"15, 21, 22, 27, 28",43.67721,-85.25815,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/single/Mecosta_Horsehead_MORT_008.jpg,,25,3,03.March,1941,84
Cards,84931889,65-32,BOUGHNER,OGEMAW,21N,3E,1,44.24638,-84.01648,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OGEMAW_BOUGHNER_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OGEMAW_BOUGHNER_MORT_0001_2.jpeg,28,3,03.March,1941,87
Cards,84931673,41-282,Chapin,Kent,8N,9W,3,43.11221,-85.37537,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kent_Chapin_MORT_002.jpg,,18,4,04.April,1941,108
Cards,84931683,44-199,Misch,Lapeer,7N,10E,"34, 35",42.97499,-83.26287,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Lapeer_Misch_MORT_002.jpg,,30,4,04.April,1941,120
Cards,84931617,52-663,Mud45N,Marquette,45N,30W,22,46.28026,-88.0376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/single/Marquette_Mud45N_30W_S22_MORT_002.jpg,,12,4,04.April,1941,102
Cards,84931622,54-197,Lassen,Mecosta,16N,7W,5,43.80554,-85.17232,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/single/Mecosta_Lassen_MORT_002.jpg,,14,4,04.April,1941,104
Cards,84931951,57-53,Crooked,Missaukee,22N,8W,"3, 4, 33",44.33388,-85.28121,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Missaukee_Crooked_MORT_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Missaukee_Crooked_MORT_025.jpg,9,4,04.April,1941,99
Cards,84931871,68-170,OAK,OSCODA,28N,2E,"7, 18",44.82693,-84.24621,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OSCODA_OAK_MORT_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OSCODA_OAK_MORT_0001_2.jpg,13,5,05.May,1941,133
Cards,84931649,36-153.1,Maggie,Iron,42N,33W,"20, 29",46.01054,-88.46232,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Iron_Maggie_MORT_002.jpg,,5,5,05.May,1941,125
Cards,84931686,47-118,Briggs,Livingston,1N,6E,"3, 4",42.51249,-83.73148,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Livingston_Briggs_MORT_003.jpg,,5,5,05.May,1941,125
Cards,84931625,15-5,Bows,Charlevoix,32N,4W,"22, 23",45.15027,-84.77899,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Charlevoix_Bows_MORT_7.jpg,,22,6,06.June,1941,173
Cards,84931991,48-53,ManistiqueBig,Luce,44N,"11, 12W",Many,46.23332,-85.78343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Luce_ManistiqueBig_MORT_349.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Luce_ManistiqueBig_MORT_350.jpg,30,6,06.June,1941,181
Cards,84932061,8-386,Wall,BARRY,2N,9W,"28, 29, 32, 33",42.52138,-85.38815,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_WALL_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_WALL_MORT_0001_2.jpeg,2,6,06.June,1941,153
Cards,84931731,33-137,Jones4N,Ingham,4N,2W,4,42.76804,-84.56259,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Ingham_Jones4N_1W_S5_MORT_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Ingham_Jones4N_1W_S5_MORT_011.jpg,2,6,06.June,1941,153
Cards,84931812,70-36,Macatawa,Ottawa,5N,"15, 16W",Many,42.77915,-86.16454,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Ottawa_Macatawa_MORT_365.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Ottawa_Macatawa_MORT_366.jpeg,7,7,07.July,1941,188
Cards,84931848,78-32,Howardsville,StJoseph,5S,11W,21,42.0233,-85.72033,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/StJoseph_Howardsville_MORT_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/StJoseph_Howardsville_MORT_2.jpeg,5,8,08.August,1941,217
Cards,84932052,Nov-89,NILES (Nile Power Pond),BERRIEN,7S,17W,"12, 13",41.871135,-86.240717,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_NILES_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_NILES_MORT_0001_2.jpeg,3,11,11.November,1941,307
Cards,84931849,78-108,Kaiser,StJoseph,6S,12W,"20, 21, 28, 29",41.92499,-85.72092,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/StJoseph_Kaiser_MORT_27.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/StJoseph_Kaiser_MORT_28.jpeg,16,2,02.February,1942,47
Cards,84932089,4-Apr,FLETCHER BACK WATER,ALPENA,,,,44.98277,-83.84287,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALPENA_FLETCHERBACKWATER_MORT_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALPENA_FLETCHERBACKWATER_MORT_0003_2.jpeg,24,3,03.March,1942,83
Cards,84931699,15-25,Walloon,Charlevoix,"33, 34N","5, 6W",Many,45.27499,-85.0001,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Charlevoix_Walloon_159__MORT_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Charlevoix_Walloon_159__MORT_0002.jpg,17,6,06.June,1942,168
Cards,84931933,54-80,HARDY,NEWAYGO,13N,11W,Many,43.48817,-85.62984,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_HARDY_MORT_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_HARDY_MORT_0003_2.jpeg,7,8,08.August,1942,219
Cards,84931938,62-61,CROTON,NEWAYGO,12N,11W,8,43.43749,-85.66398,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_CROTON_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_CROTON_MORT_0001_2.jpeg,4,8,08.August,1942,216
Cards,84931626,15-21,Charlevoix,Charlevoix,"33, 34N","6, 7, 8W",Many,45.26665,-85.13343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Charlevoix_Charlevoix_237_MORT.jpg,,12,2,02.February,1943,43
Cards,84931616,52-1064,Bancroft,Marquette,47N,27W,"3, 4, 9, 10",46.49415,-87.67399,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/single/Marquette_Bancroft_MORT_005.jpg,,14,4,04.April,1943,104
Cards,84932056,11-154,DAYTON,BERRIEN,8S,18W,"5, 7, 8",41.79402,-86.43093,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_DAYTON_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_DAYTON_MORT_0002_2.jpeg,28,4,04.April,1943,118
Cards,84931608,83-3,CADILLAC,WEXFORD,21N,9W,,44.249,-85.40948,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WEXFORD_CADILLAC_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WEXFORD_CADILLAC_MORT_0002_2.jpeg,4,4,04.April,1943,94
Cards,84931672,41-501,BrowerBig,Kent,9N,10W,34,43.12193,-85.48065,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kent_BrowerBig_MORT_017.jpg,,21,6,06.June,1943,172
Cards,84932073,8-634,JORDAN,BARRY,"4, 5N",7W,"33, 34",42.76999,-85.14093,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_JORDAN_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_JORDAN_MORT_0001_2.jpeg,17,6,06.June,1943,168
Cards,84932049,3-Nov,PAW PAW BIG,BERRIEN,3S,17W,"10, 11, 14, 15, 16",42.20749,-86.26315,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_PAWPAWBIG_MORT_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_PAWPAWBIG_MORT_0003_2.jpeg,10,6,06.June,1943,161
Cards,84931936,62-128,FREMONT,NEWAYGO,12N,14W,"2, 3, 4, 9, 10, 11",43.45054,-85.96482,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_FREMONT_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_FREMONT_MORT_0002_2.jpeg,22,6,06.June,1943,173
Cards,84931579,59-210,TURK,MONTCALM,10N,8W,"3, 10",43.26632,-85.25387,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_TURK_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_TURK_MORT_0001_2.jpeg,31,8,08.August,1943,243
Cards,84931619,54-213,Hodges,Mecosta,16N,8W,4,43.80193,-85.27454,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/single/Mecosta_Hodges_MORT_003.jpg,,3,2,02.February,1944,34
Cards,84931898,63-164,SLOAN,LIVINGSTON,2N,"6, 7E","7, 12",42.57763,-83.68436,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_SLOAN_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_SLOAN_MORT_0001_2.jpeg,25,5,05.May,1944,146
Cards,84932072,8-634,JORDAN,BARRY,"4, 5N",7W,,42.76999,-85.14093,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_JORDAN_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_JORDAN_MORT_0002_2.jpeg,2,6,06.June,1944,154
Cards,84931900,63-157,SEARS,OAKLAND,2N,7E,"5, 8",42.59221,-83.65259,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_SEARS_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_SEARS_MORT_0001_2.jpeg,5,6,06.June,1944,157
Cards,84931806,70-109,EastmanBayou,Ottawa,7N,14W,"9, 10",43.01125,-85.96773,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Ottawa_EastmanBayou_MORT_7.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Ottawa_EastmanBayou_MORT_8.jpeg,20,1,01.January,1945,20
Cards,84932050,3-Nov,PAW PAW BIG,BERRIEN,3S,18W,"10, 11, 14, 15, 16",42.20749,-86.26315,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_PAWPAWBIG_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_PAWPAWBIG_MORT_0002_2.jpeg,15,1,01.January,1945,15
Cards,84931558,59-135,DUCK,MONTCALM,10N,5W,"10, 11",43.26832,-84.87676,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_DUCK_MORT_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_DUCK_MORT_0003_2.jpeg,6,2,02.February,1945,37
Cards,84931810,70-142,Jubbs,Ottawa,8N,15W,35,43.03511,-86.04645,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Ottawa_Jubbs_MORT_7.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Ottawa_Jubbs_MORT_8.jpeg,25,2,02.February,1945,56
Cards,84931847,78-50,Evans,StJoseph,6S,10W,"21, 28",41.93138,-85.47509,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/StJoseph_Evans_MORT_13.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/StJoseph_Evans_MORT_14.jpeg,26,2,02.February,1945,57
Cards,84932029,14-54,COPLEY,CASS,5S,14W,25,42.00693,-85.88454,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CASS_COPLEY_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CASS_COPLEY_MORT_0002_2.jpeg,15,2,02.February,1945,46
Cards,84931943,61-144,BLUEBIG,MUSKEGON,12N,16W,"3, 4, 10, 11",43.45388,-86.20426,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/MUSKEGON_BLUEBIG_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/MUSKEGON_BLUEBIG_MORT_0001_2.jpeg,19,2,02.February,1945,50
Cards,84931819,72-68.1,Backus,Roscommon,22N,2W,"4, 5, 8",44.33034,-84.58103,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Roscommon_Backus_MORT_45.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Roscommon_Backus_MORT_46.jpeg,8,2,02.February,1945,39
Cards,84931665,39-225,Dustin,Kalamazoo,2S,12W,20,42.28415,-85.73898,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kalamazoo_Dustin_MORT_006.jpg,,19,3,03.March,1945,78
Cards,84931560,59-166,HISINGTON,MONTCALM,10N,6W,30,43.22082,-85.06315,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_HISINGTON_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_HISINGTON_MORT_0001_2.jpeg,20,3,03.March,1945,79
Cards,84931603,81-376,WINNEWANNA,WASHTENAW,1S,3E,28,42.35816,-84.08476,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_WINNEWANNA_MORT_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_WINNEWANNA_MORT_0004_2.jpeg,17,3,03.March,1945,76
Cards,84931908,63-231,LONGT23NR8ES12353536,OAKLAND,2N,8E,1,42.6111,-83.45676,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_LONGT23NR8ES12353536_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_LONGT23NR8ES12353536_MORT_0002_2.jpeg,20,3,03.March,1945,79
Cards,84932062,8-385,SHALLOW,BARRY,2N,9W,"27, 34",42.52415,-85.35954,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_SHALLOW_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_SHALLOW_MORT_0001_2.jpeg,16,3,03.March,1945,75
Cards,84931661,39-223,BonnieCastle,Kalamazoo,2S,12W,"16, 21",42.28943,-85.71148,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kalamazoo_BonnieCastle_MORT_007.jpg,,26,3,03.March,1945,85
Cards,84931573,59-454,PICKEREL12NR8WS2930,MONTCALM,12N,8W,"29, 30",43.40812,-85.30322,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_PICKEREL12NR8WS2930_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_PICKEREL12NR8WS2930_MORT_0001_2.jpeg,20,3,03.March,1945,79
Cards,84931931,62-73,PETTIT,NEWAYGO,12N,"11, 12W","30, 19",43.41138,-85.67843,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_PETTIT_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_PETTIT_MORT_0001_2.jpeg,20,3,03.March,1945,79
Cards,84931676,41-620,Helena,Kent,10N,10W,9,43.26665,-85.50315,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kent_Helena_MORT_002.jpg,,21,3,03.March,1945,80
Cards,84931571,59-175,NELSON,MONTCALM,10N,7W,"3, 4",43.28554,-85.13176,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_NELSON_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_NELSON_MORT_0001_2.jpeg,22,3,03.March,1945,81
Cards,84931590,81-63,MUDT1SR3ESEC31,WASHTENAW,1S,3E,31,42.34777,-84.12648,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_MUDT1SR3ESEC31_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_MUDT1SR3ESEC31_MORT_0002_2.jpeg,15,3,03.March,1945,74
Cards,84931568,59-159,MUDT10NR6WS2324,MONTCALM,10N,6W,"23, 24",43.23971,-84.97315,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_MUDT10NR6WS2324_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_MUDT10NR6WS2324_MORT_0001_2.jpeg,19,3,03.March,1945,78
Cards,84931906,63-17,MUDT1NR8ES10,OAKLAND,1N,8E,"3, 10",42.50888,-83.48093,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_MUDT1NR8ES10_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_MUDT1NR8ES10_MORT_0001_2.jpeg,19,3,03.March,1945,78
Cards,84931856,80-180,Fisk,VanBuren,2S,15W,26,42.26193,-86.02731,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/VanBuren_Fisk_MORT_4.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/VanBuren_Fisk_MORT_5.jpeg,19,3,03.March,1945,78
